refresh_time,source,symbol,rows_raw,rows_clean,rows_fail,status,message
2026-04-08T20:05:01Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-08T20:07:40Z,tushare.index_global,HSI,1538,1537,0,success,hsi full refresh completed via index_global
2026-04-08T20:08:53Z,tushare.index_global,HKTECH,1399,1399,0,success,hktech full refresh completed via index_global
2026-04-09T11:13:55Z,tushare.hk_daily,02618.HK,1194,1194,0,success,full refresh from listing date completed
2026-04-09T12:05:06Z,tushare.hk_daily,3690.HK,1854,1853,0,success,full refresh from listing date completed
2026-04-09T12:06:21Z,yfinance.^HSCE,HSCEI,1540,1539,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-09T12:07:17Z,tushare.hk_daily,9988.HK,1564,1563,0,success,full refresh from listing date completed
2026-04-09T12:08:24Z,tushare.hk_daily,1519.HK,600,600,0,success,full refresh from listing date completed
2026-04-09T20:09:31Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-09T20:11:21Z,tushare.index_global,HSI,1539,1538,0,success,hsi full refresh completed via index_global
2026-04-09T20:27:43Z,tushare.index_global,HKTECH,1400,1400,0,success,hktech full refresh completed via index_global
2026-04-10T11:08:31Z,tushare.hk_daily,02618.HK,1195,1195,0,success,full refresh from listing date completed
2026-04-10T12:01:12Z,tushare.hk_daily,3690.HK,1855,1854,0,success,full refresh from listing date completed
2026-04-10T12:02:42Z,yfinance.^HSCE,HSCEI,1541,1540,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-10T12:03:11Z,tushare.hk_daily,2057.HK,1356,1353,2,success,full refresh from listing date completed
2026-04-10T12:04:14Z,tushare.hk_daily,1519.HK,601,601,0,success,full refresh from listing date completed
2026-04-10T19:57:01Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-10T20:01:02Z,tushare.index_global,HSI,1540,1539,0,success,hsi full refresh completed via index_global
2026-04-10T20:05:06Z,tushare.index_global,HKTECH,1401,1401,0,success,hktech full refresh completed via index_global
2026-04-11T10:52:05Z,tushare.hk_daily,02618.HK,1195,1195,0,success,full refresh from listing date completed
2026-04-11T19:51:51Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-11T19:55:52Z,tushare.index_global,HSI,1540,1539,0,success,hsi full refresh completed via index_global
2026-04-11T19:59:00Z,tushare.index_global,HKTECH,1401,1401,0,success,hktech full refresh completed via index_global
2026-04-12T10:55:10Z,tushare.hk_daily,02618.HK,1195,1195,0,success,full refresh from listing date completed
2026-04-12T19:54:35Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-12T19:58:07Z,tushare.index_global,HSI,1540,1539,0,success,hsi full refresh completed via index_global
2026-04-12T20:02:47Z,tushare.index_global,HKTECH,1401,1401,0,success,hktech full refresh completed via index_global
2026-04-13T11:36:23Z,tushare.hk_daily,02618.HK,1196,1196,0,success,full refresh from listing date completed
2026-04-13T12:11:49Z,tushare.hk_daily,9618.HK,1428,1427,0,success,full refresh from listing date completed
2026-04-13T12:12:20Z,yfinance.^HSCE,HSCEI,1542,1541,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-13T12:13:03Z,tushare.hk_daily,9988.HK,1566,1565,0,success,full refresh from listing date completed
2026-04-13T20:13:48Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-13T20:30:28Z,tushare.index_global,HSI,1541,1540,0,success,hsi full refresh completed via index_global
2026-04-13T20:32:57Z,tushare.index_global,HKTECH,1402,1402,0,success,hktech full refresh completed via index_global
2026-04-14T11:15:37Z,tushare.hk_daily,02618.HK,1197,1197,0,success,full refresh from listing date completed
2026-04-14T12:08:42Z,tushare.hk_daily,3690.HK,1857,1856,0,success,full refresh from listing date completed
2026-04-14T12:09:31Z,tushare.hk_daily,9618.HK,1429,1428,0,success,full refresh from listing date completed
2026-04-14T12:10:22Z,yfinance.^HSCE,HSCEI,1543,1542,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-14T12:11:05Z,tushare.hk_daily,9988.HK,1567,1566,0,success,full refresh from listing date completed
2026-04-14T12:11:50Z,tushare.hk_daily,1519.HK,603,603,0,success,full refresh from listing date completed
2026-04-14T20:15:47Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-14T20:30:11Z,tushare.index_global,HSI,1542,1541,0,success,hsi full refresh completed via index_global
2026-04-14T20:32:29Z,tushare.index_global,HKTECH,1403,1403,0,success,hktech full refresh completed via index_global
2026-04-15T11:13:14Z,tushare.hk_daily,02618.HK,1198,1198,0,success,full refresh from listing date completed
2026-04-15T12:06:44Z,tushare.hk_daily,3690.HK,1858,1857,0,success,full refresh from listing date completed
2026-04-15T12:08:09Z,yfinance.^HSCE,HSCEI,1544,1543,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-15T12:09:03Z,tushare.hk_daily,2057.HK,1359,1356,2,success,full refresh from listing date completed
2026-04-15T12:09:39Z,tushare.hk_daily,1519.HK,604,604,0,success,full refresh from listing date completed
2026-04-15T20:11:14Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-15T20:13:22Z,tushare.index_global,HSI,1543,1542,0,success,hsi full refresh completed via index_global
2026-04-15T20:27:44Z,tushare.index_global,HKTECH,1404,1404,0,success,hktech full refresh completed via index_global
2026-04-16T11:17:01Z,tushare.hk_daily,02618.HK,1199,1199,0,success,full refresh from listing date completed
2026-04-16T12:09:57Z,tushare.hk_daily,3690.HK,1859,1858,0,success,full refresh from listing date completed
2026-04-16T12:10:45Z,tushare.hk_daily,9618.HK,1431,1430,0,success,full refresh from listing date completed
2026-04-16T12:11:42Z,yfinance.^HSCE,HSCEI,1545,1544,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-16T12:12:32Z,tushare.hk_daily,9988.HK,1569,1568,0,success,full refresh from listing date completed
2026-04-16T20:08:04Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-16T20:09:26Z,tushare.index_global,HSI,1544,1543,0,success,hsi full refresh completed via index_global
2026-04-16T20:25:27Z,tushare.index_global,HKTECH,1405,1405,0,success,hktech full refresh completed via index_global
2026-04-17T11:09:14Z,tushare.hk_daily,02618.HK,1200,1200,0,success,full refresh from listing date completed
2026-04-17T12:05:18Z,tushare.hk_daily,3690.HK,1860,1859,0,success,full refresh from listing date completed
2026-04-17T12:05:53Z,tushare.hk_daily,9618.HK,1432,1431,0,success,full refresh from listing date completed
2026-04-17T12:06:52Z,yfinance.^HSCE,HSCEI,1546,1545,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-17T12:07:44Z,tushare.hk_daily,9988.HK,1570,1569,0,success,full refresh from listing date completed
2026-04-17T12:08:38Z,tushare.hk_daily,1519.HK,606,606,0,success,full refresh from listing date completed
2026-04-17T20:04:50Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-17T20:08:44Z,tushare.index_global,HSI,1545,1544,0,success,hsi full refresh completed via index_global
2026-04-17T20:23:08Z,tushare.index_global,HKTECH,1406,1406,0,success,hktech full refresh completed via index_global
2026-04-18T10:56:04Z,tushare.hk_daily,02618.HK,1200,1200,0,success,full refresh from listing date completed
2026-04-18T19:54:57Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-18T19:57:32Z,tushare.index_global,HSI,1545,1544,0,success,hsi full refresh completed via index_global
2026-04-18T20:04:04Z,tushare.index_global,HKTECH,1406,1406,0,success,hktech full refresh completed via index_global
2026-04-19T10:55:11Z,tushare.hk_daily,02618.HK,1200,1200,0,success,full refresh from listing date completed
2026-04-19T19:55:22Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-19T19:58:12Z,tushare.index_global,HSI,1545,1544,0,success,hsi full refresh completed via index_global
2026-04-19T20:04:20Z,tushare.index_global,HKTECH,1406,1406,0,success,hktech full refresh completed via index_global
2026-04-20T11:39:25Z,tushare.hk_daily,02618.HK,1201,1201,0,success,full refresh from listing date completed
2026-04-20T12:14:39Z,tushare.hk_daily,3690.HK,1861,1860,0,success,full refresh from listing date completed
2026-04-20T12:15:28Z,yfinance.^HSCE,HSCEI,1547,1546,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-20T12:16:07Z,tushare.hk_daily,2057.HK,1362,1359,2,success,full refresh from listing date completed
2026-04-20T12:44:22Z,tushare.hk_daily,1519.HK,607,607,0,success,full refresh from listing date completed
2026-04-20T20:07:42Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-20T20:09:02Z,tushare.index_global,HSI,1546,1545,0,success,hsi full refresh completed via index_global
2026-04-20T20:23:22Z,tushare.index_global,HKTECH,1407,1407,0,success,hktech full refresh completed via index_global
2026-04-21T11:20:33Z,tushare.hk_daily,02618.HK,1202,1202,0,success,full refresh from listing date completed
2026-04-21T12:09:49Z,tushare.hk_daily,3690.HK,1862,1861,0,success,full refresh from listing date completed
2026-04-21T12:10:48Z,yfinance.^HSCE,HSCEI,1548,1547,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-21T12:11:13Z,tushare.hk_daily,9988.HK,1572,1571,0,success,full refresh from listing date completed
2026-04-21T12:12:19Z,tushare.hk_daily,1519.HK,608,608,0,success,full refresh from listing date completed
2026-04-21T20:12:50Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-21T20:14:14Z,tushare.index_global,HSI,1547,1546,0,success,hsi full refresh completed via index_global
2026-04-21T20:28:38Z,tushare.index_global,HKTECH,1408,1408,0,success,hktech full refresh completed via index_global
2026-04-22T11:18:41Z,tushare.hk_daily,02618.HK,1203,1203,0,success,full refresh from listing date completed
2026-04-22T12:09:55Z,tushare.hk_daily,3690.HK,1863,1862,0,success,full refresh from listing date completed
2026-04-22T12:10:39Z,yfinance.^HSCE,HSCEI,1549,1548,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-22T12:11:36Z,tushare.hk_daily,9988.HK,1573,1572,0,success,full refresh from listing date completed
2026-04-22T12:12:41Z,tushare.hk_daily,1519.HK,609,609,0,success,full refresh from listing date completed
2026-04-22T20:14:41Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-22T20:29:35Z,tushare.index_global,HSI,1548,1547,0,success,hsi full refresh completed via index_global
2026-04-22T20:32:00Z,tushare.index_global,HKTECH,1409,1409,0,success,hktech full refresh completed via index_global
2026-04-23T11:19:40Z,tushare.hk_daily,02618.HK,1204,1204,0,success,full refresh from listing date completed
2026-04-23T12:09:22Z,tushare.hk_daily,3690.HK,1864,1863,0,success,full refresh from listing date completed
2026-04-23T12:10:48Z,yfinance.^HSCE,HSCEI,1550,1549,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-23T12:12:27Z,tushare.hk_daily,9988.HK,1574,1573,0,success,full refresh from listing date completed
2026-04-23T12:13:06Z,tushare.hk_daily,1519.HK,610,610,0,success,full refresh from listing date completed
2026-04-23T20:14:09Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-23T20:30:12Z,tushare.index_global,HSI,1549,1548,0,success,hsi full refresh completed via index_global
2026-04-23T20:34:26Z,tushare.index_global,HKTECH,1410,1410,0,success,hktech full refresh completed via index_global
2026-04-24T11:18:34Z,tushare.hk_daily,02618.HK,1205,1205,0,success,full refresh from listing date completed
2026-04-24T12:07:23Z,tushare.hk_daily,3690.HK,1865,1864,0,success,full refresh from listing date completed
2026-04-24T12:08:27Z,yfinance.^HSCE,HSCEI,1551,1550,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-24T12:10:18Z,tushare.hk_daily,9988.HK,1575,1574,0,success,full refresh from listing date completed
2026-04-24T12:10:45Z,tushare.hk_daily,2057.HK,1366,1363,2,success,full refresh from listing date completed
2026-04-24T12:11:52Z,tushare.hk_daily,1519.HK,611,611,0,success,full refresh from listing date completed
2026-04-24T20:03:22Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-24T20:06:02Z,tushare.index_global,HSI,1550,1549,0,success,hsi full refresh completed via index_global
2026-04-24T20:25:16Z,tushare.index_global,HKTECH,1411,1411,0,success,hktech full refresh completed via index_global
2026-04-25T10:58:42Z,tushare.hk_daily,02618.HK,1205,1205,0,success,full refresh from listing date completed
2026-04-25T19:57:06Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-25T20:00:10Z,tushare.index_global,HSI,1550,1549,0,success,hsi full refresh completed via index_global
2026-04-25T20:06:25Z,tushare.index_global,HKTECH,1411,1411,0,success,hktech full refresh completed via index_global
2026-04-26T10:58:20Z,tushare.hk_daily,02618.HK,1205,1205,0,success,full refresh from listing date completed
2026-04-26T19:58:35Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-26T20:01:35Z,tushare.index_global,HSI,1550,1549,0,success,hsi full refresh completed via index_global
2026-04-26T20:06:18Z,tushare.index_global,HKTECH,1411,1411,0,success,hktech full refresh completed via index_global
2026-04-27T11:56:29Z,tushare.hk_daily,02618.HK,1206,1206,0,success,full refresh from listing date completed
2026-04-27T12:53:06Z,tushare.hk_daily,3690.HK,1866,1865,0,success,full refresh from listing date completed
2026-04-27T12:54:18Z,yfinance.^HSCE,HSCEI,1552,1551,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-27T12:55:06Z,tushare.hk_daily,9988.HK,1576,1575,0,success,full refresh from listing date completed
2026-04-27T12:56:26Z,tushare.hk_daily,2057.HK,1367,1364,2,success,full refresh from listing date completed
2026-04-27T12:59:02Z,tushare.hk_daily,1519.HK,612,612,0,success,full refresh from listing date completed
2026-04-27T20:35:48Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-27T20:38:27Z,tushare.index_global,HSI,1551,1550,0,success,hsi full refresh completed via index_global
2026-04-27T20:40:56Z,tushare.index_global,HKTECH,1412,1412,0,success,hktech full refresh completed via index_global
2026-04-28T11:58:58Z,tushare.hk_daily,02618.HK,1207,1207,0,success,full refresh from listing date completed
2026-04-28T12:58:46Z,tushare.hk_daily,3690.HK,1867,1866,0,success,full refresh from listing date completed
2026-04-28T12:59:36Z,tushare.hk_daily,9618.HK,1439,1438,0,success,full refresh from listing date completed
2026-04-28T13:00:19Z,yfinance.^HSCE,HSCEI,1553,1552,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-28T13:01:51Z,tushare.hk_daily,9988.HK,1577,1576,0,success,full refresh from listing date completed
2026-04-28T13:08:36Z,tushare.hk_daily,1519.HK,613,613,0,success,full refresh from listing date completed
2026-04-28T20:43:37Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-28T20:46:48Z,tushare.index_global,HSI,1552,1551,0,success,hsi full refresh completed via index_global
2026-04-28T20:49:01Z,tushare.index_global,HKTECH,1413,1413,0,success,hktech full refresh completed via index_global
2026-04-29T11:50:53Z,tushare.hk_daily,02618.HK,1208,1208,0,success,full refresh from listing date completed
2026-04-29T12:54:39Z,tushare.hk_daily,3690.HK,1868,1867,0,success,full refresh from listing date completed
2026-04-29T12:55:39Z,tushare.hk_daily,9618.HK,1440,1439,0,success,full refresh from listing date completed
2026-04-29T12:57:10Z,yfinance.^HSCE,HSCEI,1554,1553,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-29T12:59:00Z,tushare.hk_daily,9988.HK,1578,1577,0,success,full refresh from listing date completed
2026-04-29T12:59:51Z,tushare.hk_daily,2057.HK,1369,1366,2,success,full refresh from listing date completed
2026-04-29T13:02:47Z,tushare.hk_daily,1519.HK,614,614,0,success,full refresh from listing date completed
2026-04-29T20:36:30Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-29T20:38:49Z,tushare.index_global,HSI,1553,1552,0,success,hsi full refresh completed via index_global
2026-04-29T20:42:13Z,tushare.index_global,HKTECH,1414,1414,0,success,hktech full refresh completed via index_global
2026-04-30T11:49:37Z,tushare.hk_daily,02618.HK,1209,1209,0,success,full refresh from listing date completed
2026-04-30T12:55:26Z,tushare.hk_daily,3690.HK,1869,1868,0,success,full refresh from listing date completed
2026-04-30T12:56:19Z,tushare.hk_daily,9618.HK,1441,1440,0,success,full refresh from listing date completed
2026-04-30T12:57:33Z,yfinance.^HSCE,HSCEI,1555,1554,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-30T12:58:40Z,tushare.hk_daily,9988.HK,1579,1578,0,success,full refresh from listing date completed
2026-04-30T12:59:12Z,tushare.hk_daily,2057.HK,1370,1367,2,success,full refresh from listing date completed
2026-04-30T13:02:30Z,tushare.hk_daily,1519.HK,615,615,0,success,full refresh from listing date completed
2026-04-30T20:35:48Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-30T20:38:10Z,tushare.index_global,HSI,1554,1553,0,success,hsi full refresh completed via index_global
2026-04-30T20:41:54Z,tushare.index_global,HKTECH,1415,1415,0,success,hktech full refresh completed via index_global
2026-05-01T11:18:32Z,tushare.hk_daily,02618.HK,1209,1209,0,success,full refresh from listing date completed
2026-05-01T12:07:07Z,tushare.hk_daily,3690.HK,1869,1868,0,success,full refresh from listing date completed
2026-05-01T12:08:36Z,yfinance.^HSCE,HSCEI,1555,1554,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-01T12:09:38Z,tushare.hk_daily,9988.HK,1579,1578,0,success,full refresh from listing date completed
2026-05-01T12:10:23Z,tushare.hk_daily,2057.HK,1370,1367,2,success,full refresh from listing date completed
2026-05-01T12:11:10Z,tushare.hk_daily,1519.HK,615,615,0,success,full refresh from listing date completed
2026-05-01T20:12:29Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-01T20:14:04Z,tushare.index_global,HSI,1554,1553,0,success,hsi full refresh completed via index_global
2026-05-01T20:29:31Z,tushare.index_global,HKTECH,1415,1415,0,success,hktech full refresh completed via index_global
2026-05-02T11:02:10Z,tushare.hk_daily,02618.HK,1209,1209,0,success,full refresh from listing date completed
2026-05-02T20:01:20Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-02T20:03:41Z,tushare.index_global,HSI,1554,1553,0,success,hsi full refresh completed via index_global
2026-05-02T20:07:02Z,tushare.index_global,HKTECH,1415,1415,0,success,hktech full refresh completed via index_global
2026-05-03T11:03:27Z,tushare.hk_daily,02618.HK,1209,1209,0,success,full refresh from listing date completed
2026-05-03T20:02:26Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-03T20:05:18Z,tushare.index_global,HSI,1554,1553,0,success,hsi full refresh completed via index_global
2026-05-03T20:08:10Z,tushare.index_global,HKTECH,1415,1415,0,success,hktech full refresh completed via index_global
2026-05-04T12:02:20Z,tushare.hk_daily,02618.HK,1210,1210,0,success,full refresh from listing date completed
2026-05-04T12:56:55Z,tushare.hk_daily,3690.HK,1870,1869,0,success,full refresh from listing date completed
2026-05-04T12:58:41Z,yfinance.^HSCE,HSCEI,1556,1555,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-04T12:59:57Z,tushare.hk_daily,9988.HK,1580,1579,0,success,full refresh from listing date completed
2026-05-04T13:00:42Z,tushare.hk_daily,2057.HK,1371,1368,2,success,full refresh from listing date completed
2026-05-04T13:03:27Z,tushare.hk_daily,1519.HK,616,616,0,success,full refresh from listing date completed
2026-05-04T20:41:53Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-04T20:45:55Z,tushare.index_global,HSI,1555,1554,0,success,hsi full refresh completed via index_global
2026-05-04T20:49:04Z,tushare.index_global,HKTECH,1416,1416,0,success,hktech full refresh completed via index_global
2026-05-05T11:25:00Z,tushare.hk_daily,02618.HK,1211,1211,0,success,full refresh from listing date completed
2026-05-05T12:13:51Z,tushare.hk_daily,3690.HK,1871,1870,0,success,full refresh from listing date completed
2026-05-05T12:14:25Z,tushare.hk_daily,9618.HK,1443,1442,0,success,full refresh from listing date completed
2026-05-05T12:15:11Z,yfinance.^HSCE,HSCEI,1557,1556,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-05T12:16:34Z,tushare.hk_daily,2057.HK,1372,1369,2,success,full refresh from listing date completed
2026-05-05T12:44:28Z,tushare.hk_daily,1519.HK,617,617,0,success,full refresh from listing date completed
2026-05-05T20:35:42Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-05T20:38:10Z,tushare.index_global,HSI,1556,1555,0,success,hsi full refresh completed via index_global
2026-05-05T20:43:19Z,tushare.index_global,HKTECH,1417,1417,0,success,hktech full refresh completed via index_global
2026-05-06T12:01:08Z,tushare.hk_daily,02618.HK,1212,1212,0,success,full refresh from listing date completed
2026-05-06T13:01:38Z,tushare.hk_daily,3690.HK,1872,1871,0,success,full refresh from listing date completed
2026-05-06T13:03:03Z,yfinance.^HSCE,HSCEI,1558,1557,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-06T13:08:19Z,tushare.hk_daily,2057.HK,1373,1370,2,success,full refresh from listing date completed
2026-05-06T13:09:42Z,tushare.hk_daily,1519.HK,618,618,0,success,full refresh from listing date completed
2026-05-06T20:51:53Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-06T20:52:23Z,tushare.index_global,HSI,1557,1556,0,success,hsi full refresh completed via index_global
2026-05-06T20:53:39Z,tushare.index_global,HKTECH,1418,1418,0,success,hktech full refresh completed via index_global
2026-05-07T12:00:39Z,tushare.hk_daily,02618.HK,1213,1213,0,success,full refresh from listing date completed
2026-05-07T13:03:23Z,tushare.hk_daily,3690.HK,1873,1872,0,success,full refresh from listing date completed
2026-05-07T13:06:41Z,yfinance.^HSCE,HSCEI,1559,1558,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-07T13:11:00Z,tushare.hk_daily,9988.HK,1583,1582,0,success,full refresh from listing date completed
2026-05-07T13:13:27Z,tushare.hk_daily,1519.HK,619,619,0,success,full refresh from listing date completed
2026-05-07T20:41:22Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-07T20:46:45Z,tushare.index_global,HSI,1558,1557,0,success,hsi full refresh completed via index_global
2026-05-07T20:49:11Z,tushare.index_global,HKTECH,1419,1419,0,success,hktech full refresh completed via index_global
2026-05-08T11:41:09Z,tushare.hk_daily,02618.HK,1214,1214,0,success,full refresh from listing date completed
2026-05-08T12:19:53Z,tushare.hk_daily,3690.HK,1874,1873,0,success,full refresh from listing date completed
2026-05-08T12:47:55Z,tushare.hk_daily,9618.HK,1446,1445,0,success,full refresh from listing date completed
2026-05-08T12:49:29Z,yfinance.^HSCE,HSCEI,1560,1559,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-08T12:50:08Z,tushare.hk_daily,2057.HK,1375,1372,2,success,full refresh from listing date completed
2026-05-08T12:51:34Z,tushare.hk_daily,1519.HK,620,620,0,success,full refresh from listing date completed
2026-05-08T20:17:24Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-08T20:33:16Z,tushare.index_global,HSI,1559,1558,0,success,hsi full refresh completed via index_global
2026-05-08T20:37:04Z,tushare.index_global,HKTECH,1420,1420,0,success,hktech full refresh completed via index_global
2026-05-09T11:08:42Z,tushare.hk_daily,02618.HK,1214,1214,0,success,full refresh from listing date completed
2026-05-09T20:03:25Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-09T20:07:39Z,tushare.index_global,HSI,1559,1558,0,success,hsi full refresh completed via index_global
2026-05-09T20:23:09Z,tushare.index_global,HKTECH,1420,1420,0,success,hktech full refresh completed via index_global
2026-05-10T11:09:19Z,tushare.hk_daily,02618.HK,1214,1214,0,success,full refresh from listing date completed
2026-05-10T20:05:20Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-10T20:08:43Z,tushare.index_global,HSI,1559,1558,0,success,hsi full refresh completed via index_global
2026-05-10T20:24:58Z,tushare.index_global,HKTECH,1420,1420,0,success,hktech full refresh completed via index_global
2026-05-11T12:47:53Z,tushare.hk_daily,02618.HK,1215,1215,0,success,full refresh from listing date completed
2026-05-11T13:59:23Z,tushare.hk_daily,3690.HK,1875,1874,0,success,full refresh from listing date completed
2026-05-11T14:00:17Z,yfinance.^HSCE,HSCEI,1561,1560,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-11T14:00:49Z,tushare.hk_daily,2057.HK,1376,1373,2,success,full refresh from listing date completed
2026-05-11T14:02:07Z,tushare.hk_daily,1519.HK,621,621,0,success,full refresh from listing date completed
2026-05-11T20:55:48Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-11T20:58:49Z,tushare.index_global,HSI,1560,1559,0,success,hsi full refresh completed via index_global
2026-05-11T21:04:27Z,tushare.index_global,HKTECH,1421,1421,0,success,hktech full refresh completed via index_global
2026-05-12T12:06:31Z,tushare.hk_daily,02618.HK,1216,1216,0,success,full refresh from listing date completed
2026-05-12T13:16:24Z,tushare.hk_daily,3690.HK,1876,1875,0,success,full refresh from listing date completed
2026-05-12T13:17:52Z,tushare.hk_daily,9988.HK,1586,1585,0,success,full refresh from listing date completed
2026-05-12T13:18:27Z,tushare.hk_daily,1519.HK,622,622,0,success,full refresh from listing date completed
2026-05-12T20:52:20Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-12T20:57:45Z,tushare.index_global,HSI,1561,1560,0,success,hsi full refresh completed via index_global
2026-05-12T21:05:57Z,tushare.index_global,HKTECH,1422,1422,0,success,hktech full refresh completed via index_global
2026-05-13T12:19:17Z,tushare.hk_daily,02618.HK,1217,1217,0,success,full refresh from listing date completed
2026-05-13T13:30:19Z,tushare.hk_daily,3690.HK,1877,1876,0,success,full refresh from listing date completed
2026-05-13T13:31:06Z,tushare.hk_daily,9618.HK,1449,1448,0,success,full refresh from listing date completed
2026-05-13T13:32:00Z,yfinance.^HSCE,HSCEI,1563,1562,0,success,hscei full refresh completed via yfinance ^HSCE
2026-05-13T13:33:10Z,tushare.hk_daily,2057.HK,1378,1375,2,success,full refresh from listing date completed
2026-05-13T13:34:37Z,tushare.hk_daily,1519.HK,623,623,0,success,full refresh from listing date completed
2026-05-13T20:57:45Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-05-13T21:06:51Z,tushare.index_global,HSI,1562,1561,0,success,hsi full refresh completed via index_global
2026-05-13T21:09:27Z,tushare.index_global,HKTECH,1423,1423,0,success,hktech full refresh completed via index_global
2026-05-14T12:02:55Z,tushare.hk_daily,02618.HK,1218,1218,0,success,full refresh from listing date completed
2026-05-14T13:06:04Z,tushare.hk_daily,9618.HK,1450,1449,0,success,full refresh from listing date completed
2026-05-14T13:07:58Z,yfinance.^HSCE,HSCEI,1564,1563,0,success,hscei full refresh completed via yfinance ^HSCE
